Date,PPI Input Index,Fuel Input Index,Black Metal Input Index,Base Metal Input Index,Chemical Input Index,Wood and Pulp Input Index,Construction and Non-metal Material Input Index,Other Raw Material Input Index,Subsidiary Agricultural Products Input Index,Fabric Raw Material Input Index
1999-01-01,60.9807096578558,42.1938355314318,67.0714658311527,49.810017726175,81.2719003418478,77.5021337308434,59.4548916292485,83.6532886750728,54.6876853995668,75.3943285441297
1998-12-01,62.1782642567875,43.9495381211009,66.4902541320117,47.6694502729757,83.9227059516527,78.6001199838314,65.5144563219727,84.2746589617464,55.3837664978712,78.7570789523226
1998-11-01,64.0968658386466,46.9685604759068,66.6401652706753,50.29721702805,82.4862777696221,78.9822996051946,61.4317152005613,88.3781828367465,58.0602024720599,78.6198860737905
1998-10-01,63.1942844050659,44.6459610145225,66.0263292912076,48.9728399682818,81.0638969078829,79.1037090613168,64.5457900516421,91.2100027447516,59.0323503958071,76.1724354217698
1998-09-01,62.9127072012202,45.1648059052164,66.8106887553963,49.443196228657,80.6409173259453,80.5104295530563,63.0946839839911,90.4009389697712,56.3741167909181,78.5692519798812
1998-08-01,63.7553592068804,44.4959101213366,64.7120146181771,48.0902350757198,82.2400163503684,78.7919432820653,62.6270921078047,91.9693885373571,58.3006700777795,81.975564927288
1998-07-01,60.7646084843304,45.7244747982585,65.1515686376184,47.0656950216114,78.8299355231626,81.4796092914651,63.5826275136388,86.405262481346,55.8793068059071,70.652000986557
1998-06-01,61.8199037568966,44.5715369072451,67.6891843907169,46.8093359884726,78.7367171574349,78.55792381503,64.6192876131567,80.6895212171462,58.4367682377414,77.9889236912152
1998-05-01,61.9943117088479,44.978190599946,66.0092750082988,48.7792858191496,82.876448395725,73.6335474284955,61.9355440658905,82.2347808968892,58.3241786580209,78.2522911698363
1998-04-01,62.9031324871426,43.8885882922188,65.991776021399,49.5262791140257,83.5220907314907,82.116783399469,65.596630225248,86.2987418241721,59.533107129392,79.2319224230728
1998-03-01,62.7452313023441,43.7735844556659,71.0580263556955,52.1745061297237,84.4865659163433,74.8297925973324,63.789534281848,84.7503024058606,60.1895433249159,76.7907712140585
1998-02-01,63.9190130351858,44.4828153057055,71.6436501233947,53.5759324731878,88.2479176315216,79.4383635445011,63.4420024341126,89.3785083096011,60.6631167198144,74.6555758221281
1998-01-01,65.7828583148391,44.2283391314799,71.8879590901958,55.9034991315095,88.4351472707811,74.9537076700613,65.1203632302831,91.5243858589418,60.8994269482927,83.1249487807384
1997-12-01,66.217533819795,45.5908071795652,71.1125712641836,53.8029912787536,90.629272086018,80.2042040651341,68.2442253353882,89.8450521980239,61.3330747484731,84.2321700024841
1997-11-01,68.2607729911039,48.5212401610607,71.1967577678155,59.0342922864437,89.7565590529076,78.0457505980184,60.7633186949172,94.1194705396661,64.5830950745939,85.5493863697394
1997-10-01,67.2995574068859,46.0267639324974,71.3027314159909,58.5799521151696,87.1654805461106,84.4223149000179,70.3113181390437,98.8190712294167,63.9570426823479,81.3808070745404
1997-09-01,66.8572871426357,47.1941545509053,70.774034698513,57.4920886379733,90.1015836044082,82.9149634943937,65.6552382767857,95.9670265071881,61.01094890792,82.9664751635493
1997-08-01,68.6279431720995,46.495203888544,68.6235573893713,49.3233180263793,90.7726449783316,80.812249520067,64.0358815008228,98.9982653792864,64.1371508006375,90.6809346540796
1997-07-01,64.6432005152451,47.7290968666581,68.9434588757867,56.3661018222891,87.0087588555879,84.434828281311,69.947885053508,88.7117684613409,60.2797268672137,75.0818288911339
1997-06-01,65.2108689418741,45.2962773447613,71.0274757510146,57.1542563961814,87.0018974115303,80.5722295538769,63.9162093107386,87.8014376682766,62.7003951048727,83.8590577324895
1997-05-01,65.4638983197971,45.709543292628,68.2619183126151,58.2787166298084,90.873298679523,77.5906716843999,63.2640899549443,90.0709538848732,63.7422717573999,83.2471182657833
1997-04-01,64.6486459271764,43.7573163431892,68.4561991923226,53.0828286323962,88.8532880122241,78.7313359534698,65.0760220488571,93.2959371072131,62.7986362124388,82.1907908953037
1997-03-01,64.2223452429315,43.4692993601449,74.0959607462935,59.8331492313345,87.6416658883229,78.7682027340341,61.5729095384633,90.1598961764474,59.1834250982457,82.041422237242
1997-02-01,65.0244283165674,43.8254337987246,73.2552659748412,58.6169939531595,89.0493618885183,80.894463894604,62.5660773511959,94.4804527585635,61.27587547456,78.5848166548717
1997-01-01,66.0470465008425,41.7642484716524,73.9588056483496,59.2198084020228,88.2586300107596,81.2066171939992,66.3816138942743,95.43731580703,62.7829143796832,86.8599255807089
1996-12-01,65.9537189440189,42.648089036076,73.3119291383336,55.2392107584739,92.0094132852975,79.4888048217385,69.4951378160776,93.980180123456,61.9526007560334,87.3777697121204
1996-11-01,67.3847709685132,44.8026224940542,72.9474977129257,59.6305982691351,91.1234102059976,77.8123136570473,61.1916603171372,96.1383764450113,65.301410591096,87.7429603792199
1996-10-01,65.786468628432,42.3040109673689,72.7578891999907,58.7562207775021,89.4004928678057,84.253807285447,66.5826876316702,103.475467255934,61.5563452188141,83.6390617415626
1996-09-01,65.8692484163899,43.4568642273529,72.2921702742727,58.5459151099524,93.1764049683642,82.7494645652632,65.9189139325158,101.124369343718,59.2339309785631,86.6038362876297
1996-08-01,67.3483249971536,42.4226312851679,70.0955642383772,49.5711738958586,93.3874948336745,77.4805843912435,61.8704169090075,102.27093530918,63.5650652137141,94.1650411776528
1996-07-01,63.1898343257528,43.2720733151932,71.2225814832507,57.4578000227208,90.8233390976909,81.5795442331507,65.6171529582627,90.4299372694607,58.1850645436426,79.1167849221643
1996-06-01,64.3105216389291,41.6326078536409,72.9234863973456,60.3529634595369,90.7214780099377,80.0916794770148,62.971634788905,93.1086295527854,59.0955656030845,89.3067707481251
1996-05-01,64.1174322427004,41.5919411215905,69.7261678371962,60.6438258374697,95.0557517568232,79.2550272567925,65.220711293757,91.3498518102162,62.2483122630858,85.7333864735152
1996-04-01,63.4432246586618,39.3147496344916,68.8694156864412,57.1397509498344,93.4314279834113,80.0115202779165,64.8813779151118,92.8317782161324,61.6277097276141,90.1214812448505
1996-03-01,64.0941569290734,39.5895258289116,76.5454139941049,65.3914199249557,93.9353332136365,85.0628539244429,55.1728580093757,85.5406984596275,59.8416836180442,92.2850643838493
1996-02-01,64.6366086645799,38.9559411544219,77.1920610904544,67.843743001342,95.239959239057,83.8284599944083,60.8027962596656,91.9070552126104,60.5492840657708,88.0009145071352
1996-01-01,65.718454229694,37.5915827827654,75.6225006629342,66.3155749182786,95.3116954759823,83.5459024629621,64.0131281526271,92.1209612036969,63.0984064117419,102.30851069577
1995-12-01,65.3654300733587,38.4563471921335,75.0377985039238,65.9966675728481,99.4696359841054,83.4966437203136,68.6032949813204,91.5986161047329,59.7998076795689,93.0540678510334
1995-11-01,66.783717510915,41.0656484821762,73.6099876013377,69.4995317822087,98.1933299633595,75.4726611610546,66.4404563703987,95.2808488057595,61.6632772342738,98.5875959317078
1995-10-01,65.7207478805514,38.4581917885172,73.9409443089336,71.3927348450815,99.1136284565473,84.5921759894046,72.7679646247762,101.546091517109,58.6809773296607,94.0821841862346
